,participant,task,trial,choice,reward,RT,expected_reward0,expected_reward1,forced_choice,horizon
509,0,67,4,1,30.0,0.328904,70,40,False,10
510,0,67,5,0,61.0,0.266479,70,40,False,10
511,0,67,6,0,65.0,0.108998,70,40,False,10
512,0,67,7,0,70.0,0.077078,70,40,False,10
513,0,67,8,0,74.0,0.031966,70,40,False,10
514,0,67,9,0,64.0,0.043583,70,40,False,10
515,0,68,0,1,25.0,0.349791,32,40,True,5
516,0,68,1,0,41.0,0.222426,32,40,True,5
517,0,68,2,0,38.0,0.371898,32,40,True,5
518,0,68,3,0,31.0,0.425583,32,40,True,5
519,0,68,4,0,33.0,0.463454,32,40,False,5
520,0,69,0,1,39.0,0.332552,70,40,True,5
521,0,69,1,0,55.0,0.466366,70,40,True,5
522,0,69,2,1,57.0,0.619234,70,40,True,5
523,0,69,3,0,76.0,0.893676,70,40,True,5
524,0,69,4,0,70.0,2.375643,70,40,False,5
525,0,70,0,0,77.0,0.344794,80,60,True,10
526,0,70,1,1,47.0,0.295025,80,60,True,10
527,0,70,2,0,52.0,0.314358,80,60,True,10
528,0,70,3,0,97.0,0.329417,80,60,True,10
529,0,70,4,0,81.0,0.369871,80,60,False,10
530,0,70,5,0,71.0,0.161142,80,60,False,10
531,0,70,6,0,88.0,0.159322,80,60,False,10
532,0,70,7,0,88.0,0.11846,80,60,False,10
533,0,70,8,0,83.0,0.14268,80,60,False,10
534,0,70,9,0,77.0,0.069551,80,60,False,10
535,0,71,0,0,77.0,0.327434,70,40,True,5
536,0,71,1,1,34.0,0.295963,70,40,True,5
537,0,71,2,1,38.0,0.26165,70,40,True,5
538,0,71,3,1,50.0,0.398555,70,40,True,5
539,0,71,4,0,69.0,0.741524,70,40,False,5
540,0,72,0,1,42.0,0.309373,60,40,True,10
541,0,72,1,0,55.0,0.279268,60,40,True,10
542,0,72,2,1,50.0,0.31687,60,40,True,10
543,0,72,3,1,42.0,0.411731,60,40,True,10
544,0,72,4,0,43.0,1.137359,60,40,False,10
545,0,72,5,0,53.0,0.681512,60,40,False,10
546,0,72,6,1,32.0,0.9558,60,40,False,10
547,0,72,7,0,59.0,0.137286,60,40,False,10
548,0,72,8,0,66.0,0.000967,60,40,False,10
549,0,72,9,0,57.0,0.35021,60,40,False,10
550,0,73,0,1,37.0,1.83688,40,32,True,10
551,0,73,1,0,42.0,0.369645,40,32,True,10
552,0,73,2,1,33.0,0.321903,40,32,True,10
553,0,73,3,0,32.0,0.242434,40,32,True,10
554,0,73,4,1,23.0,0.254542,40,32,False,10
555,0,73,5,0,37.0,0.162923,40,32,False,10
556,0,73,6,0,42.0,0.200926,40,32,False,10
557,0,73,7,0,34.0,0.3661,40,32,False,10
558,0,73,8,0,45.0,0.461579,40,32,False,10
559,0,73,9,0,40.0,0.006137,40,32,False,10
560,0,74,0,0,30.0,0.570516,40,44,True,5
561,0,74,1,1,24.0,0.2822,40,44,True,5
562,0,74,2,1,48.0,0.773123,40,44,True,5
563,0,74,3,1,54.0,0.316746,40,44,True,5
564,0,74,4,1,38.0,0.837879,40,44,False,5
565,0,75,0,1,48.0,0.306824,40,32,True,5
566,0,75,1,1,32.0,0.316375,40,32,True,5
567,0,75,2,0,52.0,0.358982,40,32,True,5
568,0,75,3,1,42.0,0.388778,40,32,True,5
569,0,75,4,0,32.0,1.597721,40,32,False,5
570,0,76,0,0,51.0,0.459805,60,30,True,5
571,0,76,1,0,50.0,0.286423,60,30,True,5
572,0,76,2,1,23.0,0.298256,60,30,True,5
573,0,76,3,1,41.0,0.307301,60,30,True,5
574,0,76,4,0,57.0,0.190289,60,30,False,5
575,0,77,0,1,36.0,0.36441,20,40,True,5
576,0,77,1,1,54.0,0.331072,20,40,True,5
577,0,77,2,0,36.0,0.292847,20,40,True,5
578,0,77,3,0,20.0,0.394799,20,40,True,5
579,0,77,4,1,50.0,0.333267,20,40,False,5
580,0,78,0,1,35.0,0.292162,10,40,True,5
581,0,78,1,1,45.0,0.279431,10,40,True,5
582,0,78,2,0,18.0,0.249135,10,40,True,5
583,0,78,3,0,2.0,0.287242,10,40,True,5
584,0,78,4,1,46.0,0.273742,10,40,False,5
585,0,79,0,0,47.0,0.381875,48,60,True,5
586,0,79,1,1,67.0,0.307696,48,60,True,5
587,0,79,2,1,50.0,0.357293,48,60,True,5
588,0,79,3,1,74.0,0.365431,48,60,True,5
589,0,79,4,1,54.0,0.251679,48,60,False,5
590,0,80,0,0,37.0,0.479392,32,40,True,10
591,0,80,1,0,32.0,0.266295,32,40,True,10
592,0,80,2,1,61.0,0.28566,32,40,True,10
593,0,80,3,0,21.0,0.321725,32,40,True,10
594,0,80,4,1,41.0,0.250521,32,40,False,10
595,0,80,5,1,22.0,0.58135,32,40,False,10
596,0,80,6,0,35.0,0.202625,32,40,False,10
597,0,80,7,0,26.0,1.249049,32,40,False,10
598,0,80,8,1,34.0,0.100095,32,40,False,10
599,0,80,9,1,51.0,0.036043,32,40,False,10
600,0,81,0,1,48.0,0.255321,40,32,True,5
601,0,81,1,1,32.0,0.243711,40,32,True,5
602,0,81,2,0,52.0,0.281922,40,32,True,5
603,0,81,3,1,42.0,0.267286,40,32,True,5
604,0,81,4,1,31.0,0.791855,40,32,False,5
605,0,82,0,0,76.0,0.415047,68,60,True,5
606,0,82,1,0,60.0,0.251793,68,60,True,5
607,0,82,2,1,51.0,0.344128,68,60,True,5
608,0,82,3,1,49.0,0.263453,68,60,True,5
609,0,82,4,0,64.0,0.19464,68,60,False,5
610,0,83,0,1,21.0,0.319702,40,20,True,10
611,0,83,1,0,34.0,0.247986,40,20,True,10
612,0,83,2,0,38.0,0.293064,40,20,True,10
613,0,83,3,1,12.0,0.327614,40,20,True,10
614,0,83,4,0,58.0,0.687368,40,20,False,10
615,0,83,5,0,43.0,0.114109,40,20,False,10
616,0,83,6,0,54.0,0.034519,40,20,False,10
617,0,83,7,0,33.0,0.039369,40,20,False,10
618,0,83,8,0,46.0,0.001098,40,20,False,10
619,0,83,9,0,36.0,0.00139,40,20,False,10
620,0,84,0,0,63.0,0.307057,60,52,True,10
621,0,84,1,1,64.0,0.301844,60,52,True,10
622,0,84,2,0,63.0,0.24776,60,52,True,10
623,0,84,3,0,59.0,0.388126,60,52,True,10
624,0,84,4,1,48.0,1.017657,60,52,False,10
625,0,84,5,0,61.0,0.118574,60,52,False,10
626,0,84,6,0,70.0,0.080553,60,52,False,10
627,0,84,7,0,50.0,0.035028,60,52,False,10
628,0,84,8,0,67.0,0.001035,60,52,False,10
629,0,84,9,0,49.0,0.001368,60,52,False,10
630,0,85,0,0,15.0,0.366243,28,40,True,5
631,0,85,1,1,34.0,0.182296,28,40,True,5
632,0,85,2,0,30.0,0.276357,28,40,True,5
633,0,85,3,0,24.0,0.319707,28,40,True,5
634,0,85,4,1,35.0,0.967878,28,40,False,5
635,0,86,0,1,42.0,0.399093,20,40,True,10
636,0,86,1,1,50.0,0.262143,20,40,True,10
637,0,86,2,1,48.0,0.273737,20,40,True,10
638,0,86,3,0,14.0,0.286652,20,40,True,10
639,0,86,4,1,45.0,0.583629,20,40,False,10
640,0,86,5,1,26.0,0.261677,20,40,False,10
641,0,86,6,1,37.0,0.392336,20,40,False,10
642,0,86,7,1,39.0,0.158753,20,40,False,10
643,0,86,8,1,23.0,0.091742,20,40,False,10
644,0,86,9,1,30.0,0.107269,20,40,False,10
645,0,87,0,1,36.0,0.269051,20,40,True,5
646,0,87,1,1,54.0,0.23271,20,40,True,5
647,0,87,2,0,36.0,0.350166,20,40,True,5
648,0,87,3,0,20.0,0.301455,20,40,True,5
649,0,87,4,1,50.0,0.246625,20,40,False,5
650,0,88,0,0,51.0,0.371911,52,60,True,5
651,0,88,1,0,44.0,0.226431,52,60,True,5
652,0,88,2,1,54.0,0.311137,52,60,True,5
653,0,88,3,1,62.0,0.283171,52,60,True,5
654,0,88,4,1,62.0,0.459912,52,60,False,5
655,0,89,0,0,53.0,0.277331,60,64,True,10
656,0,89,1,1,61.0,0.273282,60,64,True,10
657,0,89,2,1,71.0,0.318204,60,64,True,10
658,0,89,3,1,60.0,0.301357,60,64,True,10
659,0,89,4,1,47.0,0.759652,60,64,False,10
660,0,89,5,0,52.0,0.197586,60,64,False,10
661,0,89,6,1,55.0,0.163227,60,64,False,10
662,0,89,7,1,69.0,0.090488,60,64,False,10
663,0,89,8,1,61.0,0.027083,60,64,False,10
664,0,89,9,1,56.0,0.024492,60,64,False,10
665,0,90,0,1,64.0,0.316697,30,60,True,10
666,0,90,1,0,35.0,0.389459,30,60,True,10
667,0,90,2,0,35.0,0.307529,30,60,True,10
668,0,90,3,1,59.0,0.294465,30,60,True,10
669,0,90,4,1,70.0,0.303945,30,60,False,10
670,0,90,5,1,56.0,0.066106,30,60,False,10
671,0,90,6,1,56.0,0.027982,30,60,False,10
672,0,90,7,1,50.0,0.00108,30,60,False,10
673,0,90,8,1,67.0,0.001405,30,60,False,10
674,0,90,9,1,68.0,0.442196,30,60,False,10
675,0,91,0,1,51.0,0.310811,70,40,True,10
676,0,91,1,0,64.0,0.341896,70,40,True,10
677,0,91,2,1,67.0,0.246019,70,40,True,10
678,0,91,3,0,73.0,0.234861,70,40,True,10
679,0,91,4,0,69.0,0.934164,70,40,False,10
680,0,91,5,0,68.0,0.102358,70,40,False,10
681,0,91,6,0,83.0,0.032579,70,40,False,10
682,0,91,7,0,67.0,0.001,70,40,False,10
683,0,91,8,0,78.0,0.001411,70,40,False,10
684,0,91,9,0,65.0,0.406184,70,40,False,10
685,0,92,0,1,18.0,0.32298,40,28,True,10
686,0,92,1,0,40.0,0.221016,40,28,True,10
687,0,92,2,0,32.0,0.289848,40,28,True,10
688,0,92,3,0,28.0,0.309487,40,28,True,10
689,0,92,4,0,39.0,1.157684,40,28,False,10
690,0,92,5,0,35.0,0.150555,40,28,False,10
691,0,92,6,0,42.0,0.093593,40,28,False,10
692,0,92,7,0,34.0,0.063089,40,28,False,10
693,0,92,8,0,41.0,0.04871,40,28,False,10
694,0,92,9,0,45.0,0.034528,40,28,False,10
695,0,93,0,0,62.0,0.280303,40,28,True,5
696,0,93,1,1,36.0,0.249774,40,28,True,5
697,0,93,2,1,25.0,0.574929,40,28,True,5
698,0,93,3,1,25.0,0.340332,40,28,True,5
699,0,93,4,0,59.0,0.229349,40,28,False,5
700,0,94,0,0,62.0,0.24971,70,40,True,10
701,0,94,1,0,57.0,0.270234,70,40,True,10
702,0,94,2,1,39.0,0.297156,70,40,True,10
703,0,94,3,0,70.0,0.33911,70,40,True,10
704,0,94,4,0,69.0,0.986635,70,40,False,10
705,0,94,5,1,32.0,0.250219,70,40,False,10
706,0,94,6,0,72.0,0.053558,70,40,False,10
707,0,94,7,0,73.0,0.001162,70,40,False,10
708,0,94,8,0,64.0,0.001017,70,40,False,10
709,0,94,9,0,73.0,0.352977,70,40,False,10
710,0,95,0,0,50.0,0.281229,48,40,True,10
711,0,95,1,1,36.0,0.283091,48,40,True,10
712,0,95,2,1,49.0,0.319887,48,40,True,10
713,0,95,3,1,43.0,0.318797,48,40,True,10
714,0,95,4,1,45.0,1.480043,48,40,False,10
715,0,95,5,0,48.0,0.082302,48,40,False,10
716,0,95,6,0,44.0,0.116929,48,40,False,10
717,0,95,7,1,31.0,0.132828,48,40,False,10
718,0,95,8,0,41.0,0.052413,48,40,False,10
719,0,95,9,0,48.0,0.000972,48,40,False,10
720,0,96,0,0,71.0,0.349224,60,72,True,10
721,0,96,1,1,81.0,0.30928,60,72,True,10
722,0,96,2,1,68.0,0.255494,60,72,True,10
723,0,96,3,0,52.0,0.3236,60,72,True,10
724,0,96,4,1,85.0,0.32469,60,72,False,10
725,0,96,5,1,69.0,0.075872,60,72,False,10
726,0,96,6,1,63.0,0.142776,60,72,False,10
727,0,96,7,1,73.0,0.001155,60,72,False,10
728,0,96,8,1,59.0,0.000976,60,72,False,10
729,0,96,9,1,77.0,0.271832,60,72,False,10
730,0,97,0,0,78.0,0.378448,80,60,True,10
731,0,97,1,1,72.0,0.312994,80,60,True,10
732,0,97,2,0,83.0,0.204199,80,60,True,10
733,0,97,3,1,64.0,0.289897,80,60,True,10
734,0,97,4,0,68.0,0.235435,80,60,False,10
735,0,97,5,0,91.0,0.208192,80,60,False,10
736,0,97,6,0,69.0,0.05967,80,60,False,10
737,0,97,7,0,76.0,0.00111,80,60,False,10
738,0,97,8,0,90.0,0.001084,80,60,False,10
739,0,97,9,0,87.0,0.047185,80,60,False,10
740,0,98,0,1,78.0,0.282454,60,90,True,10
741,0,98,1,0,60.0,0.230025,60,90,True,10
742,0,98,2,1,83.0,0.243267,60,90,True,10
743,0,98,3,1,89.0,0.272453,60,90,True,10
744,0,98,4,1,90.0,0.347337,60,90,False,10
745,0,98,5,1,79.0,0.105768,60,90,False,10
746,0,98,6,1,86.0,0.107231,60,90,False,10
747,0,98,7,1,97.0,0.001088,60,90,False,10
748,0,98,8,1,89.0,0.039808,60,90,False,10
749,0,98,9,1,80.0,0.026358,60,90,False,10
750,0,99,0,1,66.0,0.253993,72,60,True,5
751,0,99,1,1,48.0,0.22718,72,60,True,5
752,0,99,2,0,74.0,0.336625,72,60,True,5
753,0,99,3,0,72.0,0.368427,72,60,True,5
754,0,99,4,0,73.0,0.287407,72,60,False,5
755,0,100,0,1,70.0,0.265322,60,68,True,5
756,0,100,1,0,50.0,0.238407,60,68,True,5
757,0,100,2,0,59.0,0.387442,60,68,True,5
758,0,100,3,1,78.0,0.39366,60,68,True,5
759,0,100,4,1,59.0,0.143871,60,68,False,5
760,0,101,0,0,24.0,0.375408,32,40,True,10
761,0,101,1,1,27.0,0.261528,32,40,True,10
762,0,101,2,1,51.0,0.290338,32,40,True,10
763,0,101,3,0,39.0,0.269159,32,40,True,10
764,0,101,4,1,22.0,1.279681,32,40,False,10
765,0,101,5,0,39.0,0.18578,32,40,False,10
766,0,101,6,0,26.0,0.103899,32,40,False,10
767,0,101,7,1,50.0,0.943741,32,40,False,10
768,0,101,8,0,38.0,0.104777,32,40,False,10
769,0,101,9,0,23.0,3.072999,32,40,False,10
770,0,102,0,0,40.0,0.268941,40,20,True,10
771,0,102,1,0,49.0,0.336005,40,20,True,10
772,0,102,2,1,29.0,0.280188,40,20,True,10
773,0,102,3,1,28.0,0.218963,40,20,True,10
774,0,102,4,1,32.0,0.327345,40,20,False,10
775,0,102,5,0,52.0,0.135842,40,20,False,10
776,0,102,6,0,36.0,0.119572,40,20,False,10
777,0,102,7,0,44.0,0.096239,40,20,False,10
778,0,102,8,0,48.0,0.025109,40,20,False,10
779,0,102,9,0,29.0,0.001033,40,20,False,10
780,0,103,0,0,32.0,0.244783,40,32,True,5
781,0,103,1,1,49.0,0.214607,40,32,True,5
782,0,103,2,1,43.0,0.277621,40,32,True,5
783,0,103,3,0,49.0,0.399374,40,32,True,5
784,0,103,4,1,31.0,1.387564,40,32,False,5
785,0,104,0,1,32.0,0.346081,10,40,True,5
786,0,104,1,0,22.0,0.339664,10,40,True,5
787,0,104,2,1,18.0,0.243896,10,40,True,5
788,0,104,3,1,29.0,0.360085,10,40,True,5
789,0,104,4,1,46.0,0.799388,10,40,False,5
790,0,105,0,1,77.0,0.262478,60,72,True,5
791,0,105,1,1,63.0,0.272347,60,72,True,5
792,0,105,2,0,67.0,0.319949,60,72,True,5
793,0,105,3,1,75.0,0.284753,60,72,True,5
794,0,105,4,1,84.0,0.255485,60,72,False,5
795,0,106,0,1,43.0,0.307686,40,44,True,10
796,0,106,1,0,42.0,0.268191,40,44,True,10
797,0,106,2,0,47.0,0.353697,40,44,True,10
798,0,106,3,1,47.0,0.263488,40,44,True,10
799,0,106,4,1,33.0,1.51455,40,44,False,10
800,0,106,5,0,40.0,0.196058,40,44,False,10
801,0,106,6,0,33.0,0.889292,40,44,False,10
802,0,106,7,1,49.0,0.593875,40,44,False,10
803,0,106,8,0,35.0,0.846899,40,44,False,10
804,0,106,9,1,40.0,0.01992,40,44,False,10
805,0,107,0,0,34.0,0.627491,40,60,True,10
806,0,107,1,0,39.0,0.332,40,60,True,10
807,0,107,2,0,39.0,0.34292,40,60,True,10
808,0,107,3,1,57.0,0.26207,40,60,True,10
809,0,107,4,1,52.0,0.337284,40,60,False,10
810,0,107,5,1,54.0,0.369,40,60,False,10
811,0,107,6,1,66.0,0.28892,40,60,False,10
812,0,107,7,1,45.0,0.208956,40,60,False,10
813,0,107,8,1,54.0,0.182983,40,60,False,10
814,0,107,9,1,72.0,0.154519,40,60,False,10
815,0,108,0,1,62.0,0.30701,30,60,True,10
816,0,108,1,0,18.0,0.276851,30,60,True,10
817,0,108,2,0,22.0,0.302538,30,60,True,10
818,0,108,3,1,66.0,0.312539,30,60,True,10
819,0,108,4,1,52.0,0.418504,30,60,False,10
820,0,108,5,0,26.0,0.672744,30,60,False,10
821,0,108,6,1,60.0,0.241457,30,60,False,10
822,0,108,7,1,67.0,0.133884,30,60,False,10
823,0,108,8,1,62.0,0.101081,30,60,False,10
824,0,108,9,1,53.0,0.150295,30,60,False,10
825,0,109,0,1,24.0,0.284547,40,28,True,5
826,0,109,1,1,20.0,0.382959,40,28,True,5
827,0,109,2,0,34.0,0.342885,40,28,True,5
828,0,109,3,0,39.0,0.358722,40,28,True,5
829,0,109,4,0,46.0,0.37385,40,28,False,5
830,0,110,0,1,32.0,0.275902,52,40,True,5
831,0,110,1,1,38.0,0.456488,52,40,True,5
832,0,110,2,1,51.0,0.342656,52,40,True,5
833,0,110,3,0,38.0,0.356025,52,40,True,5
834,0,110,4,1,43.0,0.292079,52,40,False,5
835,0,111,0,1,65.0,0.284885,40,48,True,5
836,0,111,1,0,42.0,0.27238,40,48,True,5
837,0,111,2,0,36.0,0.348122,40,48,True,5
838,0,111,3,1,42.0,0.261183,40,48,True,5
839,0,111,4,1,61.0,0.303801,40,48,False,5
840,0,112,0,0,38.0,0.377863,40,20,True,10
841,0,112,1,0,43.0,0.32824,40,20,True,10
842,0,112,2,1,23.0,0.345426,40,20,True,10
843,0,112,3,0,33.0,0.24157,40,20,True,10
844,0,112,4,0,40.0,0.95129,40,20,False,10
845,0,112,5,0,41.0,0.237506,40,20,False,10
846,0,112,6,0,43.0,0.409673,40,20,False,10
847,0,112,7,0,40.0,0.110529,40,20,False,10
848,0,112,8,0,32.0,0.152525,40,20,False,10
849,0,112,9,0,39.0,0.511505,40,20,False,10
850,0,113,0,0,73.0,0.320156,70,40,True,10
851,0,113,1,0,70.0,0.289409,70,40,True,10
852,0,113,2,1,33.0,0.339329,70,40,True,10
853,0,113,3,1,43.0,0.301148,70,40,True,10
854,0,113,4,0,75.0,0.2941,70,40,False,10
855,0,113,5,0,61.0,0.120352,70,40,False,10
856,0,113,6,0,65.0,0.119698,70,40,False,10
857,0,113,7,0,70.0,0.096995,70,40,False,10
858,0,113,8,0,74.0,0.082321,70,40,False,10
859,0,113,9,0,64.0,0.084077,70,40,False,10
860,0,114,0,1,32.0,0.379525,36,40,True,5
861,0,114,1,1,30.0,0.316974,36,40,True,5
862,0,114,2,0,36.0,0.223815,36,40,True,5
863,0,114,3,0,44.0,0.267783,36,40,True,5
864,0,114,4,0,32.0,0.870202,36,40,False,5
865,0,115,0,1,4.0,0.251824,40,20,True,5
866,0,115,1,1,11.0,0.27757,40,20,True,5
867,0,115,2,1,5.0,0.375677,40,20,True,5
868,0,115,3,0,38.0,0.150345,40,20,True,5
869,0,115,4,0,39.0,0.286908,40,20,False,5
870,0,116,0,1,42.0,0.312673,60,40,True,10
871,0,116,1,0,55.0,0.185611,60,40,True,10
872,0,116,2,1,50.0,0.304902,60,40,True,10
873,0,116,3,1,42.0,0.287205,60,40,True,10
874,0,116,4,0,43.0,0.227585,60,40,False,10
875,0,116,5,1,28.0,1.009148,60,40,False,10
876,0,116,6,0,68.0,0.085074,60,40,False,10
877,0,116,7,0,59.0,0.071437,60,40,False,10
878,0,116,8,0,66.0,0.057304,60,40,False,10
879,0,116,9,0,57.0,0.027757,60,40,False,10
880,0,117,0,1,71.0,0.297435,56,60,True,10
881,0,117,1,0,46.0,0.208343,56,60,True,10
882,0,117,2,0,46.0,0.295447,56,60,True,10
883,0,117,3,1,66.0,0.282107,56,60,True,10
884,0,117,4,1,51.0,0.475943,56,60,False,10
885,0,117,5,1,59.0,0.078952,56,60,False,10
886,0,117,6,1,61.0,0.040827,56,60,False,10
887,0,117,7,1,67.0,0.012227,56,60,False,10
888,0,117,8,1,59.0,0.008064,56,60,False,10
889,0,117,9,1,48.0,0.001106,56,60,False,10
890,0,118,0,0,38.0,0.417811,48,60,True,10
891,0,118,1,0,46.0,0.271947,48,60,True,10
892,0,118,2,1,60.0,0.235251,48,60,True,10
893,0,118,3,1,66.0,0.304148,48,60,True,10
894,0,118,4,1,50.0,0.271827,48,60,False,10
895,0,118,5,1,53.0,1.299425,48,60,False,10
896,0,118,6,1,53.0,0.268796,48,60,False,10
897,0,118,7,1,55.0,0.120426,48,60,False,10
898,0,118,8,1,68.0,0.055749,48,60,False,10
899,0,118,9,1,70.0,0.004124,48,60,False,10
900,0,119,0,1,83.0,0.29514,40,70,True,5
901,0,119,1,0,44.0,0.195546,40,70,True,5
902,0,119,2,0,52.0,0.257502,40,70,True,5
903,0,119,3,1,77.0,0.24396,40,70,True,5
904,0,119,4,1,57.0,0.087995,40,70,False,5
905,0,120,0,1,67.0,0.243066,80,60,True,5
906,0,120,1,1,74.0,0.335613,80,60,True,5
907,0,120,2,1,67.0,0.351499,80,60,True,5
908,0,120,3,0,80.0,0.344257,80,60,True,5
909,0,120,4,0,78.0,0.688458,80,60,False,5
910,0,121,0,1,43.0,0.306667,40,44,True,10
911,0,121,1,0,42.0,0.259752,40,44,True,10
912,0,121,2,0,47.0,0.28879,40,44,True,10
913,0,121,3,1,47.0,0.282955,40,44,True,10
914,0,121,4,1,33.0,0.300561,40,44,False,10
915,0,121,5,0,40.0,0.157437,40,44,False,10
916,0,121,6,0,33.0,2.378451,40,44,False,10
917,0,121,7,1,49.0,0.107369,40,44,False,10
918,0,121,8,0,35.0,0.467782,40,44,False,10
919,0,121,9,1,40.0,0.023204,40,44,False,10
920,0,122,0,1,32.0,0.334816,36,40,True,5
921,0,122,1,1,30.0,0.235223,36,40,True,5
922,0,122,2,0,36.0,0.291401,36,40,True,5
923,0,122,3,0,44.0,0.224843,36,40,True,5
924,0,122,4,0,32.0,0.758627,36,40,False,5
925,0,123,0,0,42.0,0.294176,52,60,True,10
926,0,123,1,1,64.0,0.304599,52,60,True,10
927,0,123,2,1,74.0,0.299565,52,60,True,10
928,0,123,3,0,43.0,0.09991,52,60,True,10
929,0,123,4,0,53.0,0.261893,52,60,False,10
930,0,123,5,1,41.0,0.711387,52,60,False,10
931,0,123,6,1,53.0,0.041162,52,60,False,10
932,0,123,7,1,62.0,0.001072,52,60,False,10
933,0,123,8,1,53.0,0.001428,52,60,False,10
934,0,123,9,1,47.0,0.000938,52,60,False,10
935,0,124,0,0,50.0,0.491312,40,52,True,10
936,0,124,1,1,55.0,0.244525,40,52,True,10
937,0,124,2,0,47.0,0.307982,40,52,True,10
938,0,124,3,0,47.0,0.289129,40,52,True,10
939,0,124,4,1,51.0,0.516877,40,52,False,10
940,0,124,5,1,53.0,0.149085,40,52,False,10
941,0,124,6,1,58.0,0.00111,40,52,False,10
942,0,124,7,1,55.0,0.106089,40,52,False,10
943,0,124,8,1,69.0,0.025348,40,52,False,10
944,0,124,9,1,55.0,0.055003,40,52,False,10
945,0,125,0,0,33.0,0.342749,30,60,True,5
946,0,125,1,1,65.0,0.200356,30,60,True,5
947,0,125,2,0,34.0,0.311138,30,60,True,5
948,0,125,3,1,69.0,0.225469,30,60,True,5
949,0,125,4,1,62.0,0.037784,30,60,False,5
950,0,126,0,1,25.0,0.314879,36,40,True,10
951,0,126,1,0,39.0,0.300106,36,40,True,10
952,0,126,2,0,47.0,0.353468,36,40,True,10
953,0,126,3,0,25.0,0.271829,36,40,True,10
954,0,126,4,1,39.0,0.113378,36,40,False,10
955,0,126,5,0,31.0,0.10609,36,40,False,10
956,0,126,6,1,39.0,0.100362,36,40,False,10
957,0,126,7,1,32.0,0.13965,36,40,False,10
958,0,126,8,1,29.0,1.283722,36,40,False,10
959,0,126,9,1,35.0,0.613307,36,40,False,10
960,0,127,0,1,73.0,0.235071,60,68,True,5
961,0,127,1,1,52.0,0.32374,60,68,True,5
962,0,127,2,0,77.0,0.20835,60,68,True,5
963,0,127,3,1,74.0,0.609797,60,68,True,5
964,0,127,4,0,62.0,0.179066,60,68,False,5
965,0,128,0,0,1.0,0.321537,10,40,True,10
966,0,128,1,1,37.0,0.225865,10,40,True,10
967,0,128,2,0,14.0,0.232312,10,40,True,10
968,0,128,3,0,15.0,0.309367,10,40,True,10
969,0,128,4,1,25.0,0.284802,10,40,False,10
970,0,128,5,1,42.0,0.112585,10,40,False,10
971,0,128,6,1,44.0,0.12006,10,40,False,10
972,0,128,7,1,54.0,0.088024,10,40,False,10
973,0,128,8,1,59.0,0.090597,10,40,False,10
974,0,128,9,1,41.0,0.139021,10,40,False,10
975,0,129,0,1,32.0,0.289663,52,40,True,5
976,0,129,1,1,38.0,0.421396,52,40,True,5
977,0,129,2,1,51.0,0.31531,52,40,True,5
978,0,129,3,0,38.0,0.263523,52,40,True,5
979,0,129,4,1,43.0,0.919276,52,40,False,5
980,0,130,0,1,54.0,0.328142,40,60,True,10
981,0,130,1,0,35.0,0.352207,40,60,True,10
982,0,130,2,0,36.0,0.321377,40,60,True,10
983,0,130,3,1,43.0,0.232415,40,60,True,10
984,0,130,4,1,62.0,0.110219,40,60,False,10
985,0,130,5,1,68.0,0.087149,40,60,False,10
986,0,130,6,1,62.0,0.089631,40,60,False,10
987,0,130,7,1,55.0,0.019603,40,60,False,10
988,0,130,8,1,52.0,0.015759,40,60,False,10
989,0,130,9,1,78.0,0.019408,40,60,False,10
990,0,131,0,1,56.0,0.265936,40,48,True,10
991,0,131,1,0,45.0,0.298837,40,48,True,10
992,0,131,2,1,45.0,0.293484,40,48,True,10
993,0,131,3,0,42.0,0.343697,40,48,True,10
994,0,131,4,1,44.0,0.255052,40,48,False,10
995,0,131,5,1,33.0,0.291945,40,48,False,10
996,0,131,6,1,65.0,0.140855,40,48,False,10
997,0,131,7,1,42.0,0.091951,40,48,False,10
998,0,131,8,1,45.0,0.07019,40,48,False,10
999,0,131,9,1,46.0,0.048034,40,48,False,10
1000,0,132,0,0,73.0,0.314147,60,64,True,5
1001,0,132,1,0,63.0,0.276704,60,64,True,5
1002,0,132,2,1,52.0,0.304144,60,64,True,5
1003,0,132,3,1,60.0,0.282761,60,64,True,5
1004,0,132,4,0,64.0,1.228745,60,64,False,5
1005,0,133,0,1,67.0,0.496057,52,60,True,5
1006,0,133,1,0,53.0,0.283131,52,60,True,5
1007,0,133,2,1,49.0,0.341074,52,60,True,5
1008,0,133,3,1,61.0,0.318994,52,60,True,5
1009,0,133,4,1,63.0,1.318853,52,60,False,5
1010,0,134,0,0,15.0,0.369258,28,40,True,5
1011,0,134,1,1,34.0,0.248626,28,40,True,5
1012,0,134,2,0,30.0,0.424568,28,40,True,5
1013,0,134,3,0,24.0,0.418783,28,40,True,5
1014,0,134,4,1,35.0,0.687923,28,40,False,5
1015,0,135,0,0,31.0,0.369936,40,52,True,5
1016,0,135,1,1,53.0,0.257201,40,52,True,5
1017,0,135,2,1,54.0,0.268045,40,52,True,5
1018,0,135,3,0,39.0,0.293309,40,52,True,5
1019,0,135,4,1,60.0,0.432787,40,52,False,5
1020,0,136,0,1,80.0,0.286931,60,80,True,10
1021,0,136,1,0,61.0,0.319567,60,80,True,10
1022,0,136,2,1,69.0,0.250335,60,80,True,10
1023,0,136,3,0,50.0,0.334027,60,80,True,10
1024,0,136,4,1,86.0,0.261465,60,80,False,10
